Barrio,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
San Matias,,7.313220387090301,7.391552230360208,,,,,,,,7.237234480112379,7.319569614768961,7.226209010100671,,7.38165754864353,7.195437351433918,7.338538195074592,7.3098814858247865,7.328429805753831,7.313220387090301,7.3655883726076175,7.236259345954173,7.24868186595273,7.256061973250353,7.162647528610927,7.205420156557274,7.264430222920869,7.226209010100671,7.24422751560335,7.202554819202782,7.251526818084962,7.293417759794122,7.226209010100671,7.259153165820026,7.24422751560335,7.259874406385008,7.256061973250353,7.253501152388679,7.223931101832742,7.217910207285977,7.259153165820026,7.259153165820026,7.025538314638521,7.2195349030129785,7.2015163975103,7.226209010100671,7.180554420742208,7.24422751560335,7.03743310229067,7.079381546659344,7.100544624042678,6.919925814602392,5.27014648958134,7.210941537969883,7.195437351433918,7.195437351433918,7.208285493911767,7.195437351433918,7.184387515247333,7.164184807929813,7.204281376230371,7.1441440570463675,7.2564539764064575,7.2195349030129785,7.237059026124737,7.208217078080317,7.272946487952361,7.255189098231426,7.269368504561452,7.258983946765556,7.287018014696278,7.256845979562562,7.313220387090301,7.283806501884008,7.270128244035507,7.314068204012641,7.3256429070888585,7.317293712477937,7.295520809990901,7.304170551570383,7.33061212980217,7.266045783808507
San Rafael,,7.660456990298672,7.824046010856292,,,,,,,,,7.41983012214856,7.354042381610556,8.234626219631227,7.409102158793584,7.418017648548995,7.7112505167109475,7.509930681336356,7.338538195074592,7.426549072397305,7.628438617350688,7.449352561414881,7.412850228039143,7.563946753019653,7.505291556409973,7.373217848678433,7.595889917718538,7.326349678532094,7.3645136814778525,7.45298232946546,7.189888320104866,7.4289169120787895,7.629889996415335,7.474150753902938,7.595889917718538,7.315040223807287,7.362700444353671,7.49795449028964,7.387328359244023,7.595889917718538,7.51472476330103,7.29641326877392,6.607650586531794,7.1308988302963465,7.626877945945343,7.408530566894626,7.436599408250806,7.327609124542401,,,,,7.59337419312129,,7.884670632672727,7.668175640149507,8.036220530799929,7.574578108691451,6.176948338169094,7.441053758600186,7.151606882154706,7.699993362186313,7.5642568034185,7.77525584668686,7.699993362186313,7.3777589082278725,7.718685495198466,7.734433852166605,7.653824860996425,7.824046010856292,8.111728083308073,7.975595908983493,7.753665214094493,8.160518247477505,7.824046010856292,7.824046010856292,7.781028625772602,7.9492091538102985,7.6130977326359,7.887671706736503,6.246356796736772,6.446241449075843
San Sebastian,7.099005466520393,,,,,,,,,,,6.775913131899282,,,,6.924656441801481,3.892220378131966,7.029922912956344,6.979163421486893,6.853443289628397,5.551019720103791,6.744647941111987,3.945358092534418,3.9741272159199124,3.9347799925507623,4.336906199393412,4.285851028593128,3.977346148026135,4.253590166374907,4.0558298145058345,4.281499699776919,4.393372811061183,4.425511746613621,4.4421766584910145,4.544545564171656,4.310542099547352,4.417414739477527,4.470724577240166,4.505208835008036,4.5535155111232,4.5073143959843325,4.516955829165235,4.181924210819657,4.810808729455715,4.655858702613029,6.820743901992508,5.574656513825689,5.581515104008437,7.070274208479912,4.638716308479295,4.561909063297805,4.485468553059607,4.690423578346823,4.472034685224417,5.2327024187299145,4.299950492870983,4.617291546520436,5.470767803546728,4.617291546520436,4.6448962899877095,5.558173151974505,4.4885574254798986,5.556146475850136,4.665794807804526,6.800086582053735,6.8473606464294825,6.90177146191802,6.842213764772822,6.93002791459126,6.788408521349571,5.581564841931952,4.4649086183215,6.772023665448012,6.710265500715011,5.3222706075705295,4.851497072757958,4.487387150331708,4.339965462882372,6.787795963903158,4.176174580469733,4.199705077879927,4.397079116015085
San Telmo,7.819736739268194,7.72396255229931,8.061427344833275,8.069396328984165,7.898153983010014,7.853033547729544,7.734433852166605,8.099454287005695,7.900418989640866,7.893105289172007,7.844453030633932,7.7664168980196555,7.898153983010014,7.687173728552292,7.606250065868678,7.824046010856292,7.81083918336901,7.844151113410621,7.732014910220423,7.846024917575067,7.70746001082559,7.652195753929632,7.748430362728998,7.623375315394141,7.576209846951711,7.664981316226605,7.651643978997785,7.6355094624706,7.618193956652143,7.608019927310946,7.590431159674787,7.600092414945338,7.621242143779205,7.536363938404511,7.513891082552453,7.521765138983358,7.600902459542082,7.539027055823995,7.531376396893472,7.498423790259145,7.505592279737757,7.521765138983358,7.513891082552453,7.572731582575386,7.521765138983358,7.4583669070865515,7.43727303576028,7.418580902748128,7.473069088032197,7.438383530044307,7.600902459542082,7.357356691401934,7.363508859162982,7.388727939598446,7.483119423885699,7.5340937898699725,7.464043276824885,7.444556389151389,7.598015483734846,7.436725154871532,7.51102083170009,7.512139767276851,7.56484340972638,7.587657232792062,7.638248098900934,7.744493379154338,7.566216901554192,7.585634987411294,7.523941418405954,7.584865164318497,7.585876287008881,7.575328208422652,7.641724454062338,7.625000011121143,7.600902459542082,7.57191492266883,7.57191492266883,7.645354222112916,7.5940767436975545,7.668291481447059,7.577912941317384,7.533014735447177
Santa Barbara,,7.941829046512676,,,,,,,7.575584651557793,,,7.583951683704242,8.216088098632316,8.065208067673181,7.747353390068038,8.00050244819785,8.006367567650246,,7.786816669087936,7.7430422267032055,8.0519780789023,7.998904742541908,7.866010209955324,7.804978948139066,7.814476559840141,7.9475270676273135,7.972612124972917,7.943188666028715,7.790144459180611,7.911057387845922,7.763421389039857,7.818490398143757,7.892674517245388,7.827675778906871,7.726065602496088,7.980392081246986,7.943188666028715,7.908945454642779,7.875670376261599,7.90100705199242,7.754134021657578,7.937374696163295,7.820866357938913,7.737868314615239,7.885329580036935,7.911057387845922,7.859137330667562,7.871150480043766,,,,,7.850363319173665,7.808870663529812,7.859137330667562,7.933608213367818,7.859764093458371,7.915983506181978,7.892674517245388,8.093378944639877,7.875670376261599,7.984976265290426,7.911057387845922,7.567000907866401,7.734433852166605,7.752833382631028,7.871150480043766,7.9774785577981095,7.8357420506194835,7.774174180816119,7.932182864893777,7.888584531993863,7.951480946734307,7.939676193151574,7.88120442469624,7.919356190660617,7.849837092635886,7.872293552912737,7.851978423531886,7.97819669068355,8.036351172612356,7.970819606808381
Santa Catalina,,,7.367525731947843,,,,5.644501036386234,,5.450035110928464,,6.907755278982137,7.378307003610188,7.4406531061036265,7.488785161421377,7.421775793644647,7.463281081666034,7.562681246721884,,5.710052087669797,7.3645136814778525,7.321954067059056,7.237234480112379,7.406746445101125,7.433848374878917,6.961822500252413,7.2891228355112405,7.433848374878917,7.486492108364338,7.24422751560335,7.5195568200881295,7.5295379733341115,7.339592491429498,7.552358945052896,7.249504572704193,7.355780001509097,7.582883954039404,7.1853870155804165,7.4434086979710585,7.495541943884256,,7.249504572704193,7.423157569775539,6.789972243325754,,,7.325054844737305,7.298436590906064,7.484178185233941,,,,6.942251714725613,,,7.119929798925773,,7.24868186595273,7.227229939234779,,,,7.254951478966325,,7.24868186595273,7.444556389151389,6.985716820451849,6.880356304794023,7.451370725571119,,7.1308988302963465,7.236945687860159,6.985716820451849,7.025708180446168,7.696212639346407,7.433848374878917,7.451370725571119,5.940171252720432,7.2236082284006145,7.191261980023437,,7.347121938765983,7.037564475042273
Santa Isabel,,,,,7.122866658599083,,,,,6.758719699821649,,3.711352309965995,4.3079186625201595,7.213136928533319,,5.614000464121282,4.119010904316182,4.0661736852554045,7.283924017601871,3.879233182605155,3.566277132021604,4.988162438244197,3.8394523125933104,6.579251212010101,4.115621960669386,5.798780203278481,7.101126671962676,4.699932570654094,7.020550773127481,4.3861166199254065,4.518158808998462,4.560049750707622,5.180534330891653,4.5251274783145545,4.23327190151901,6.758719699821649,4.5214884372659,4.519965334607429,4.737885585095285,5.3802974335617995,4.422848629194137,4.702671416851568,5.077358017048668,6.363028103540465,4.641537830158966,6.965514113134329,4.571833765720499,4.590544427741035,,,,4.429279519524427,4.814890716970161,4.4620693423474185,4.588640884036881,4.47893809584518,5.625433508245225,5.447352945708524,4.422848629194137,4.518158808998462,4.605170185988092,4.365391574169349,4.374058465024705,4.387208028191655,4.4620693423474185,4.45898767581001,4.27218113083517,4.422848629194137,4.412644459019895,4.240196439234664,4.338291241166074,4.290570805923828,4.8879860687887,4.338291241166074,4.312500572025272,4.154336472850076,4.518158808998462,4.174387269895637,4.10708358799953,4.31587780618629,4.294756926497932,4.492589328252867
Santa Maria Del Tigre,,,,,,,,,,,,7.786829713464908,,,,7.9881299801004655,,8.32303717697528,8.163553151172659,7.745152068386629,7.600902459542082,7.626877945945343,7.547792634228134,7.612075760140208,7.565811139730812,7.565811139730812,7.798728202872002,7.7148467188913,7.52889192356581,7.627516108060172,7.745152068386629,7.659496623808136,7.55935345662921,7.887346141742717,,7.445510314626759,7.832014180505469,7.52889192356581,7.623375315394141,7.767754094563905,7.488295535363489,7.5267944873883605,7.159587314891327,7.528581797962456,7.680945167215619,7.515883055058589,7.55935345662921,7.500579737914213,,,,,,,7.500579737914213,,7.683140557779055,7.536363938404511,7.336830252729436,,7.722792277151119,7.7425529766051095,7.538799586043243,7.4852722772468,7.509335266016592,7.388121695263419,7.578923552823307,7.754312672841617,7.374905839245466,7.63912367236228,7.649692623711514,7.5300547692112465,7.53346117874655,7.431075831357432,7.5319095880551306,7.68228206581046,7.686262308493239,7.5863944330525035,7.741115631525559,7.741115631525559,7.676580626865322,7.498623610421665
Santa Rita,,,,,,,,3.7784916128036232,,,,,3.3932292120129786,,,,7.803426723653557,7.170119543449628,7.042881144439817,7.202357794278492,7.143069365916602,7.413690917453936,7.528331766707247,7.3182581811202585,7.5289289599169935,7.251811758961658,7.429754203346253,7.369100845484758,7.318951061799287,,7.323746800077289,7.50457135060365,7.322699131044845,7.269790829162965,7.406746445101125,,7.454298985350207,7.120848494442845,,7.616016097352131,,7.191863563336148,6.899387029311621,7.098109007473356,7.093857558615998,7.281332033723473,7.122917941965334,4.045554398052669,,,,,,7.179688994465779,7.098810515744846,6.959048573369688,6.357708942062865,7.003065458786462,5.736151712860381,4.759671804580138,6.211502505864039,5.991464547107982,7.003065458786462,6.657611125849422,7.303650936074151,7.300797867091744,7.026530962346339,6.9247060548199775,7.2572614289883095,7.286368297604371,7.16009987259895,6.716366284233275,7.1231166898542915,6.8076718204251545,6.26547698307962,6.961213340609385,7.003065458786462,7.246262123858656,7.256061973250353,7.205006802450069,7.099833010721456,6.964658534887755
Sierra De Los Padres,,,,,4.33323647050445,,,,5.233778845410465,,,,,,4.31748811353631,,6.731864612518473,,4.319991243754429,,4.422848629194137,4.59357105014474,7.032277418855321,6.589301547863602,,7.033906564309037,4.4008697224753615,6.825215403802412,6.838762407495186,6.694662063521429,6.959048573369688,6.900375171684514,5.452468046375295,6.8277125713086,,4.422848629194137,6.7575209707830854,5.808242494980777,6.357708942062865,6.648244083497053,4.364008129171204,6.597600350678298,5.4931614483408815,5.30548585602665,6.837137711768184,7.181525235696194,5.368384929164754,5.588355152692277,,,,,,,4.247607142348731,,4.248495242049359,4.31748811353631,4.521497710263977,4.362224007377702,4.2037950631314525,5.0106352940962555,6.566435936712773,7.086881944879573,4.31748811353631,4.31748811353631,5.43630310952194,4.75932086581535,4.828839223425289,4.31748811353631,6.608006147106153,5.403677882205863,6.525688197058022,6.119297918617867,6.877902315832456,6.142637350767918,6.678342114654332,6.64285765441325,4.950191684136592,5.345570251398582,5.41610040220442,4.921521971288232
Terminal Vieja,,,,,,,,7.761914229749286,7.9724660159745655,,,,7.769138577852688,,,,7.727654165181226,7.650880113947965,7.5256399750415355,,7.379694623178629,7.367287608360577,,,,7.336289604820767,7.525254841202767,7.549609165154532,7.487573774235079,7.320942433184212,7.393263094763838,7.549609165154532,7.444556389151389,7.520480892231508,7.3628456243771545,7.607822902386657,7.238572458120005,7.513891082552453,7.182858569227058,,7.418580902748128,7.396108046896069,7.383178975697212,7.25432886926211,7.509335266016592,7.3418961870669674,7.482548606308328,7.419612804227526,,,,,,7.3815396310677786,7.406746445101125,7.559517243379228,7.446751779714824,7.518426237717844,7.256061973250353,7.245968160081134,7.508739495966203,7.487573774235079,7.586916217567342,7.344472930594406,7.494430215031565,7.2972200457438605,7.423568444259167,7.598399329323964,7.5390755449568845,7.720215188817913,7.404570165678529,7.52294091807237,7.506873509893806,7.344396004558751,7.62846040360574,7.5267944873883605,7.591693520456772,7.55424237807602,7.558223719505182,7.538266888550598,7.737809296480261,7.603277760921381
Terravista,,,,,,,,,,,,,,7.513891082552453,,7.3777589082278725,7.264430222920869,7.350960715073149,7.42465994882451,7.6613912210227335,7.600902459542082,7.502930166692804,6.502290170873972,5.408451160958521,7.3777589082278725,6.684299178829628,6.443537586803445,7.408530566894626,7.176019265576817,7.346010209913293,7.313220387090301,7.203577209640474,6.464830425795677,7.341391264056997,7.052336507793245,7.35670549903004,7.324784619223182,6.3899609859000535,6.599453919327621,7.052336507793245,7.264248388208122,7.233455996233227,6.3636436775826795,7.32896874405844,7.227229939234779,7.213136928533319,6.643624691107773,6.36875877824945,,,,5.895663087509939,,5.857933154483459,7.313220387090301,6.225177414841653,6.360290922813926,6.54497627828455,5.703782474656201,6.082436325313709,6.411967532580687,6.357413127832044,6.555139193989568,7.30142247679196,7.302047086492176,7.286653359705579,7.346010209913293,6.22983129925848,7.353637024253455,7.264430222920869,7.426099735162155,7.385791079925137,7.433618780112668,7.543744045702134,7.389593365874876,7.484571856966014,7.538487809395324,7.495541943884256,7.450079569807499,7.314464986976717,7.395458485327274,6.383002539291758
Tiro Suizo,,,,,,,,,,,,,,,7.245561738616487,,7.1428750213430625,7.2078598714324755,6.7646544353414635,6.684611727667927,6.339771241376198,6.363028103540465,6.58216378825168,6.844925630099896,6.64934358883047,6.5411300041902365,6.354370040797351,6.561181688702164,6.645391014514646,6.601203042538932,6.604324849562217,6.4281821987202505,6.5237963760949365,6.571283042360924,6.3281368237398645,6.437751649736401,6.437751649736401,6.666593222165249,6.378495953527309,6.443449670851039,6.247131290127752,6.380122536899765,6.311274210637652,6.279146619559763,6.451737891711142,6.172048484003396,6.24753252396788,6.48957227758669,,,,,,6.283600969909143,6.33366745843818,6.643562858913091,6.311274210637652,6.073030581353909,6.597600350678298,6.3251499728220155,6.2079635557035235,6.239678352067516,6.114524639865209,6.348139491046714,6.544254369973005,6.288716070575914,6.416245444515438,6.492239835020471,6.3829434132414065,6.339540149273821,6.4281821987202505,6.342441469932076,6.410120310398876,6.5273467507113105,6.415278793884343,6.437751649736401,6.40628093476715,6.462444262326773,6.382330855794994,6.440451606782407,6.4846341877920715,6.263960982824924
Tres Cruces,,,7.759997165726221,,6.951260967476951,,7.6597429595650155,,,7.826296996612611,7.944673998644907,,,,7.8907373853549645,7.721548775608481,7.674221104988694,,8.27603113459935,7.824046010856292,8.04559432819695,8.199994486376395,7.717537671837222,7.779594248285458,,7.632673417773957,,,8.020604815795908,7.851785090170413,7.901832921694347,7.509552680953854,7.495120979870462,7.350399390332055,7.280816963035642,7.710101751507074,7.8093037291190885,7.1832668158136626,7.672594387998199,7.711716825882372,7.569811872472052,7.7399395015592924,7.688397801443019,7.509552680953854,7.902920928174704,7.777146844508199,7.7854737360700526,7.664524288870254,,,,,,,7.846478230962095,,7.732117341338783,7.851136470066484,7.879088366284774,7.726161851882068,7.779594248285458,7.789519812322249,7.789519812322249,7.806467882364004,7.748062810637961,7.807992506806417,7.79532345565846,7.834760213777336,7.775962911727536,7.912532248344478,7.814252540122727,7.874228284034378,7.8444740291032975,7.916236937771124,7.853606477546625,7.834737892846995,7.783224016336037,7.814582191774064,7.782546703678263,7.862463501462795,7.801135900931767,7.793832648489948
Velez Sarsfield,,,,,6.432739107912857,,,7.635035465911541,,7.9105906122564775,,,,,7.380071047986252,8.229511118964457,6.332641165333785,7.264430222920869,7.74608446938658,7.6172515975436115,7.870566026491185,7.462383525406521,7.70375984498179,7.600132932763054,7.561681746388801,7.44847443302627,7.530568794797096,7.518137794023975,7.382929847644105,7.59373397006347,7.562681246721884,7.513891082552453,7.5865137220899825,7.837828150370889,7.483119423885699,7.441358464447425,7.533282271867103,7.4222238940266285,7.369573323641434,7.407531066561543,7.382213258577253,7.425623971290607,7.431549710679976,7.388727939598446,7.335413723462908,7.24868186595273,7.3901814282264295,7.229101978634193,7.483119423885699,7.313220387090301,7.352441100243583,7.2989344298428245,7.513891082552453,7.4267442133872885,7.180212143836853,7.406196843548406,7.304170551570383,7.217559268521189,7.287244900687041,7.190571161782745,7.21038158837532,7.263659080620811,7.343992045757055,7.2818698572062255,7.27399967393702,7.27399967393702,7.238950103622056,7.389167017541834,7.276550349894469,7.261138084617267,7.264430222920869,7.209308669841971,7.462066014687866,7.4270555297391,7.3811639402487925,7.367287608360577,7.2966910851390905,7.324090059327205,7.321954067059056,7.399162816891026,7.319525029303251,7.3777589082278725
Versalles,8.106278478540508,,,,7.9492091538102985,,7.6958353520376495,7.271256187991269,7.989560449333865,,6.65874234768951,7.824046010856292,7.9102237070973445,7.885802889031987,,7.783224016336037,7.5319095880551306,7.5895284967580725,7.652195753929632,7.513891082552453,7.629889996415335,7.700579479330784,7.70787457909425,7.669895331029034,7.732468392085027,7.575584651557793,7.575584651557793,7.627931131930001,7.649692623711514,7.5267944873883605,7.565084568037916,7.572731582575386,7.610345485258469,7.517520850603031,7.460784119367496,7.512990587219202,7.549609165154532,7.539417375891402,7.490554402373217,7.410858856654217,7.490901564327754,7.382213258577253,7.418580902748128,7.471690728062076,7.3811639402487925,7.461140517166924,7.413690917453936,7.370677442115089,7.637270103712957,,7.4634314689134795,7.553649574691537,7.187138548619223,7.429391818852343,7.517132576476624,7.24422751560335,7.454298985350207,7.391181928560013,7.231155434035998,7.495541943884256,7.199276127741084,7.345693854319062,7.345377498724833,7.393263094763838,7.3777589082278725,7.323802496420838,7.340470029537677,7.3906070507057215,7.374129140177294,7.429052202615423,7.372060887113235,7.323802496420838,7.5180147997363145,7.399532707777433,7.469224635566882,7.372523258294224,7.397303504300843,7.469874197135678,7.389593365874876,7.401773784431747,7.438383530044307,7.41025728603155
Vicente Lopez Vias / Maipu,8.131530710604252,,7.899395448098079,,,7.226209010100671,7.881804845008484,7.5267944873883605,7.359740402725194,8.034940940094303,7.899395448098079,8.126995555438862,7.888584531993863,7.91429288870407,8.705754033759694,7.543744045702134,8.040500574019704,7.964403368551214,7.922486083669544,8.063595597557612,7.97819669068355,8.043408839330596,7.860413655027167,7.891957216472503,7.841043587224863,7.918074960504568,7.776351137048275,7.893038882343244,7.8362785792919265,7.841043587224863,7.899631997812887,7.894663578070245,7.824046010856292,7.957577403480815,7.725584063616905,7.828686390412795,7.775843909038414,7.875339305243843,7.820921133508767,7.9820346942675355,7.826169156297018,7.920672846545364,7.753224506668601,8.076177099043754,7.706262975199909,7.904088718529828,7.801573155004234,7.7148467188913,,,,7.67786350067821,7.5840953412257015,7.823088409645428,7.8124752465754455,7.652574470086403,7.833055263607632,7.600902459542082,7.658531572378719,7.664880117189059,7.683473613568977,7.787067007615205,8.160518247477505,7.755053139369341,7.824046010856292,7.6842840684811335,7.585634987411294,7.730491756865936,7.645354222112916,7.8806487147625175,7.668383409130277,7.755053139369341,7.64636483361884,7.72816423915301,8.027971591515522,7.947871360968638,8.047189562170502,8.006367567650246,7.754835321896935,7.7440033031827555,8.013343181386672,7.911057387845922
Vicente Lopez Vias / Rio,7.847035529080991,,8.704070564746052,8.78685675836534,,,7.758531403745666,8.736230763748464,,7.992944547318106,,8.375235396588085,7.94540686786056,8.077826531632391,7.9849763776689295,8.804875263868018,8.799335083492403,8.229511118964457,8.207747102735313,8.528889231179429,8.417543713553925,8.138756755695992,8.194056221879372,8.229511118964457,8.10455959382946,8.331449883488903,8.26030108701947,8.039157390473237,8.125151103640214,8.067276320737239,8.047189562170502,8.311960566668558,7.9159108022429585,8.198739460297704,8.287721469746138,8.224523577453418,8.238989862919,8.146514199393488,7.97819669068355,8.179049727236276,8.234960723732021,7.9724660159745655,8.105039095157277,8.190977454962214,8.181745318843868,8.257426547995017,7.7950584739830395,8.210131183423737,,,,7.817776397842697,8.270523036703752,8.394590869323904,8.35262137178079,8.294049640102028,8.361032460660955,8.174248440289407,8.080652202644778,8.25056452816229,7.765982209901531,8.176266604445644,7.988215278871875,8.174031966644227,8.074341480418322,8.37775770436943,8.138780424617401,7.96907894275982,7.999168037660513,7.924129469413274,8.00097671901537,8.129608415247622,7.994302333935401,7.988667990550846,8.081875120158392,8.264196676952347,8.014089613744158,8.186160678090843,8.01164462475109,8.111728083308073,8.31174921720143,8.09858908849824
Vila Marina,,,,,,,,,,,,5.42376125066054,7.418580902748128,,,7.559308562243245,5.334685010718911,5.397317987966187,,5.391407789614049,5.403677882205863,7.418580902748128,7.418580902748128,7.299797366758161,7.284232850217049,7.336853304480124,5.567307305987665,7.373583536817392,7.418580902748128,7.273215052476602,7.293417759794122,7.373845008906736,7.293417759794122,7.418580902748128,7.418580902748128,7.418580902748128,7.293417759794122,7.237996965852714,7.261927092702751,7.115394643760381,6.4397348488719866,7.395676134732481,6.5136539295242875,6.4522797502993114,7.198042006459328,7.3091470617026655,,7.299797366758161,,,,,,,7.237996965852714,7.438989774379335,7.37037880093025,5.686433836321588,7.329349769020185,7.29641326877392,7.428391773312387,6.319968614080018,,7.115394643760381,6.603266088213975,7.4673710669175595,7.418580902748128,7.347706563161471,5.704996321470612,7.038180708053697,6.636468117941852,5.683979847360021,,7.474010707687459,,7.538288866814096,7.1991423405214245,5.732181949177899,7.5840953412257015,7.127685228177658,7.5186643613051105,7.418580902748128
Villa Belgrano,,7.273590592319533,,,6.214608098422191,7.1308988302963465,7.230528671245188,6.201185078090051,,7.968627239667399,8.111728083308073,,,6.912311095517998,6.775695556969071,-4.997212273764115,7.117475809964206,,7.230719165578558,7.110696122978827,7.734433852166605,7.1046826735958675,6.907755278982137,6.9498035152256366,7.1046826735958675,7.049193534042219,7.067287059080557,6.808635410833161,7.12816689683388,7.112322444723412,7.07292626144949,7.0412866716066596,7.326171964814051,6.907755278982137,7.1308988302963465,6.861235263347244,6.787581552166518,7.047740577545399,6.934943664421173,7.096609756817715,6.907755278982137,6.982257806280058,6.598870998879753,7.111354234223376,7.307740921325676,7.061165492281671,6.753604599154879,6.929651208478112,,,,,,6.853648486662021,6.980704278628305,,6.866532563158183,6.941656830657818,7.338538195074592,6.7343113962202,7.11254969162815,7.074809363645303,6.941656830657818,6.922570364767278,7.022165630159881,6.949122689093322,6.866933284461882,7.1441440570463675,6.945907044946513,7.00619535179539,7.119064372649344,7.0248806362195495,7.121858383975032,7.022165630159881,7.293417759794122,7.0961425868047545,6.945976491802335,7.039091281043224,7.1308988302963465,7.271215660320997,7.282448728423548,7.226209010100671
Villa Bonich,,,,,,,6.396929655216146,6.8505968651421885,,6.502290170873972,6.060457418594933,5.775526379515043,,6.647724737860866,7.1441440570463675,,6.852807443570528,,6.607184050940299,7.032918421936143,6.127596721432562,6.782592136028131,6.838762407495186,6.6420521132491315,,6.725433722188183,6.785587645007929,,,6.4897113886671125,,6.745236349484363,6.214608098422191,6.675423301613521,6.745236349484363,,,,5.9121493066753406,6.476972362889683,6.497327381531844,6.212940041321494,6.354370040797351,6.907755278982137,6.279146619559763,6.060457418594933,6.887552571664617,6.309918278226516,,,,,,6.7099295356522175,6.502290170873972,6.600270579234176,6.396929655216146,6.4604295005968,6.377319298639506,6.707084583519986,6.253828811575473,6.600270579234176,6.6022141652293165,6.688261378908733,6.257167712840988,6.691911030149539,6.571283042360924,6.62542085108873,6.515398091939419,6.431909374112173,6.727975942551362,6.476972362889683,6.748327542054035,6.802394763324311,6.596699855345047,6.6764043269122775,6.620073206530356,6.634461943982456,6.453865257879014,6.491599284402438,6.615389331528556,6.338198734095318
Villa Celina,,7.046341442268284,,,,,,,6.890055701882736,7.003065458786462,,,,8.006367567650246,6.574610832453598,,,,6.582332878547509,6.821812849181413,6.907755278982137,6.89277882479258,7.217910207285977,7.299097569621402,7.031446751324687,7.034506984621281,7.1308988302963465,7.078100644729376,7.003065458786462,7.117105508164011,6.952875714262607,6.97837284619609,7.029621655142131,7.04279156278608,7.05617528410041,6.661937410629055,7.0599470943240625,7.04279156278608,6.921360931037916,7.046341442268284,6.725433722188183,6.935763383612723,6.907755278982137,7.011744992506185,6.6431956589809005,6.7995416943419045,6.7562053808549365,6.628170416762975,,,6.9221440164342365,,,7.013115794639964,6.701903224777988,6.896705442795552,6.651248823998806,6.73785624218674,6.789972243325754,6.9767481504690885,6.571283042360924,6.852185427827326,6.884434990255581,6.9767481504690885,6.782592136028131,6.868334545826189,6.955008163832683,6.817533856876522,6.828974401129023,6.859339458797493,6.934783951370056,6.81537647318622,6.89277882479258,6.682336413830792,6.805476429861719,6.791683107729383,6.809989102764587,6.829280302587966,6.8626348437016675,6.8544613170382895,6.802394763324311,6.776537809488012
Villa Crespo,,8.15719045738483,7.824046010856292,7.795760835112095,8.091518573246326,8.126505590164356,8.19340611432234,7.847999251878785,7.781486396437496,7.997317732130329,7.96907178290655,8.05080313938273,8.03974971007988,7.852216887822989,8.078280149240532,7.789613814434808,7.805696872188095,7.962875048275666,7.914828981296576,7.9492091538102985,7.90100705199242,7.834517310723587,7.79574223469344,7.79799533365635,7.798070524453031,7.778236474824998,7.772752716468742,7.774724666354314,7.727196184866374,7.748955559501222,7.696212639346407,7.6842840684811335,7.689762172642059,7.718685495198466,7.632340971627027,7.645907834710996,7.659496623808136,7.641724454062338,7.637740161972147,7.643950432634034,7.600902459542082,7.641724454062338,7.625000011121143,7.647589573514735,7.623375315394141,7.673857281676235,7.581854264571388,7.612644996975572,7.720249217174649,7.656991926193126,7.679020238806034,7.734433852166605,7.745002803515839,7.6598840593451145,7.65597536689101,7.641724454062338,7.661527081358517,7.601555993315693,7.665440980679653,7.656774806287806,7.683738465121231,7.656165138217132,7.696784231245365,7.771765654141861,7.750614732770409,7.764227515645382,7.770111047224666,7.759126464756976,7.7406644019172415,7.756410650499852,7.7384322581333,7.803761005785315,7.797138557936368,7.798018793791716,7.808541824320327,7.800980737925296,7.809657273404192,7.772086271925581,7.846024917575067,7.846024917575067,7.817125568011718,7.791057316090383
